"","X1","X2","X3","X4","X5"
"8191","red","red","red","green","green"
"8192","red","green","red","red","green"
"8193","green","green","green","green","green"
"8194","green","green","green","green","green"
"8195","red","red","red","red","red"
"8196","green","red","red","green","red"
"8197","green","green","red","red","red"
"8198","green","red","red","red","red"
"8199","red","red","green","red","red"
"8200","red","green","red","red","green"
"8201","red","red","red","green","red"
"8202","green","red","red","green","green"
"8203","red","green","green","red","green"
"8204","green","green","red","red","green"
"8205","green","red","red","red","red"
"8206","red","green","green","green","green"
"8207","green","green","red","red","red"
"8208","green","red","green","green","green"
"8209","red","red","green","green","red"
"8210","red","green","green","green","green"
"8211","green","green","green","red","red"
"8212","green","green","red","green","red"
"8213","red","red","green","green","green"
"8214","green","red","red","green","green"
"8215","green","red","green","green","green"
"8216","green","green","green","green","green"
"8217","red","red","green","green","red"
"8218","green","green","green","green","green"
"8219","red","red","green","green","green"
"8220","red","green","red","green","green"
"8221","red","green","red","red","green"
"8222","green","red","red","red","red"
"8223","green","green","green","green","green"
"8224","green","red","green","red","red"
"8225","green","green","green","green","green"
"8226","red","red","green","red","red"
"8227","red","green","green","red","red"
"8228","green","red","red","red","red"
"8229","red","green","green","green","green"
"8230","red","green","green","green","green"
"8231","red","red","green","green","green"
"8232","red","green","green","green","green"
"8233","red","red","green","green","green"
"8234","red","green","green","green","green"
"8235","green","green","green","red","green"
"8236","green","green","red","red","green"
"8237","red","red","green","red","red"
"8238","red","green","red","red","red"
"8239","red","green","red","red","green"
"8240","green","red","green","red","red"
"8241","green","green","red","red","green"
"8242","green","green","green","green","green"
"8243","red","green","green","green","green"
"8244","red","red","red","red","red"
"8245","green","green","green","green","green"
"8246","red","green","red","green","green"
"8247","green","green","green","green","red"
"8248","green","green","red","red","red"
"8249","green","green","green","green","green"
"8250","green","red","green","red","red"
"8251","green","red","green","red","green"
"8252","green","red","green","red","green"
"8253","green","green","red","red","red"
"8254","red","red","red","green","green"
"8255","green","green","green","green","green"
"8256","red","green","green","red","red"
"8257","red","red","red","red","red"
"8258","green","green","red","red","red"
"8259","red","red","red","red","red"
"8260","red","red","red","red","red"
"8261","green","red","red","red","red"
"8262","red","green","red","green","green"
"8263","red","red","green","red","red"
"8264","red","red","green","green","green"
"8265","green","red","green","green","green"
"8266","green","green","red","red","red"
"8267","red","red","green","red","red"
"8268","green","green","red","red","red"
"8269","red","green","green","green","green"
"8270","green","green","red","green","red"
"8271","green","green","red","red","red"
"8272","red","red","red","red","green"
"8273","red","green","green","green","green"
"8274","green","green","green","green","green"
"8275","red","green","green","green","green"
"8276","red","green","red","red","red"
"8277","green","green","green","green","red"
"8278","red","green","red","green","red"
"8279","red","red","green","green","green"
"8280","red","red","green","green","green"
"8281","green","red","green","green","green"
"8282","red","green","red","red","green"
"8283","green","green","red","green","red"
"8284","red","green","green","green","green"
"8285","green","green","green","green","green"
"8286","red","red","green","green","green"
"8287","red","green","red","green","red"
"8288","green","red","green","red","red"
"8289","green","red","red","green","red"
"8290","green","red","red","red","red"
"8291","red","red","red","red","green"
"8292","red","green","red","green","green"
"8293","green","red","green","green","green"
"8294","green","green","red","green","green"
"8295","green","green","green","green","green"
"8296","green","green","green","green","green"
"8297","green","green","green","green","green"
"8298","red","green","red","red","red"
"8299","green","red","red","red","green"
"8300","green","green","green","green","green"
"8301","green","green","red","red","red"
"8302","red","green","green","green","green"
"8303","green","green","green","green","green"
"8304","green","green","green","green","green"
"8305","red","red","green","green","green"
"8306","red","green","green","green","green"
"8307","red","green","green","green","green"
"8308","red","red","green","red","red"
"8309","green","red","red","red","red"
"8310","green","red","red","red","green"
"8311","green","green","green","red","green"
"8312","red","green","green","red","green"
"8313","red","red","green","green","green"
"8314","green","red","green","green","green"
