"","X1","X2","X3","X4","X5"
"8951","red","red","red","red","red"
"8952","red","red","red","red","red"
"8953","red","red","red","red","red"
"8954","red","red","red","red","red"
"8955","red","red","red","red","red"
"8956","red","red","red","red","green"
"8957","red","green","green","green","green"
"8958","red","red","red","red","red"
"8959","red","red","red","red","red"
"8960","red","red","red","red","red"
"8961","red","red","red","red","red"
"8962","red","red","red","red","red"
"8963","red","red","red","red","red"
"8964","green","red","red","red","red"
"8965","red","red","red","green","red"
"8966","green","red","red","red","red"
"8967","red","green","red","red","green"
"8968","green","red","red","red","red"
"8969","red","red","red","red","red"
"8970","red","red","red","red","red"
"8971","red","red","red","red","red"
"8972","red","red","red","red","red"
"8973","red","red","red","red","red"
"8974","red","red","red","green","red"
"8975","red","green","green","green","green"
"8976","red","red","red","red","red"
"8977","red","red","red","red","red"
"8978","green","red","red","red","red"
"8979","red","green","green","red","red"
"8980","red","red","red","red","red"
"8981","red","red","red","red","red"
"8982","red","red","red","red","red"
"8983","red","red","red","red","red"
"8984","red","red","red","red","red"
"8985","red","red","red","red","red"
"8986","red","red","red","red","red"
"8987","red","red","red","red","green"
"8988","red","red","red","red","red"
"8989","red","red","red","red","red"
"8990","red","red","red","red","red"
"8991","red","red","red","red","red"
"8992","red","green","green","green","green"
"8993","red","red","red","red","red"
"8994","red","red","red","red","red"
"8995","red","red","red","red","red"
"8996","red","red","red","red","green"
"8997","red","red","red","green","red"
"8998","red","red","red","red","red"
"8999","red","red","red","red","red"
"9000","red","red","red","red","red"
"9001","red","red","red","red","red"
"9002","red","red","red","red","red"
"9003","green","red","red","red","red"
"9004","red","red","red","green","red"
"9005","red","red","red","red","red"
"9006","red","red","red","red","red"
"9007","red","red","red","red","red"
"9008","red","red","red","red","red"
"9009","red","red","red","red","red"
"9010","red","red","red","red","red"
"9011","red","red","red","red","red"
"9012","red","red","red","red","red"
"9013","red","red","green","red","red"
"9014","red","red","red","red","red"
"9015","red","red","red","red","red"
"9016","red","red","red","red","red"
"9017","green","red","red","red","red"
"9018","red","red","red","green","red"
"9019","green","red","red","red","red"
"9020","red","red","red","red","red"
"9021","red","red","red","red","red"
"9022","red","red","red","red","red"
"9023","red","red","red","red","red"
"9024","red","red","red","red","green"
"9025","red","red","red","red","red"
"9026","red","red","red","red","red"
"9027","red","red","red","red","red"
"9028","red","green","green","green","red"
"9029","red","red","red","red","red"
"9030","red","red","red","red","red"
"9031","red","red","red","red","red"
"9032","red","red","red","red","red"
"9033","red","red","green","red","red"
"9034","red","red","red","green","red"
"9035","red","red","red","red","red"
"9036","red","red","red","red","red"
"9037","red","red","red","red","red"
"9038","red","red","red","red","red"
"9039","red","red","red","red","red"
"9040","red","red","red","red","red"
"9041","red","red","green","red","red"
"9042","red","red","red","red","red"
"9043","red","red","red","red","red"
"9044","green","red","red","red","red"
"9045","red","red","red","red","red"
"9046","red","red","red","red","red"
"9047","red","red","red","red","red"
"9048","red","green","red","red","red"
"9049","red","red","red","red","red"
"9050","red","red","red","red","red"
"9051","red","red","red","red","red"
"9052","red","green","red","red","red"
"9053","red","red","red","red","red"
"9054","red","red","red","red","red"
"9055","red","red","red","red","red"
"9056","red","red","green","red","red"
"9057","red","red","red","red","red"
"9058","red","red","red","red","red"
"9059","red","red","red","red","green"
"9060","red","red","red","red","red"
"9061","red","red","red","red","red"
"9062","red","red","red","red","red"
"9063","red","red","red","red","red"
"9064","red","red","red","red","red"
"9065","red","red","red","red","red"
"9066","red","red","red","red","red"
"9067","green","red","red","red","red"
"9068","red","red","green","red","red"
"9069","red","red","red","red","red"
"9070","red","red","red","red","red"
"9071","red","red","red","red","red"
"9072","red","red","red","red","red"
"9073","red","red","red","red","red"
"9074","red","red","red","red","red"
"9075","red","red","red","red","red"
"9076","red","red","red","red","red"
"9077","red","red","red","green","red"
"9078","red","red","red","red","red"
"9079","red","red","red","red","red"
"9080","red","red","red","green","red"
"9081","red","red","red","red","red"
"9082","red","red","red","red","red"
"9083","red","red","red","red","red"
"9084","red","green","green","red","red"
"9085","red","red","red","red","red"
"9086","red","red","red","red","red"
"9087","green","red","red","red","red"
"9088","red","red","red","red","red"
"9089","red","red","red","red","red"
"9090","red","red","red","red","red"
"9091","red","red","red","red","red"
"9092","red","red","red","green","red"
"9093","red","red","red","red","red"
"9094","red","green","green","green","green"
"9095","red","green","red","red","green"
"9096","red","red","red","red","red"
"9097","red","red","red","red","red"
"9098","red","red","red","red","red"
"9099","green","red","red","red","red"
"9100","red","red","red","red","red"
"9101","red","red","red","red","red"
"9102","red","red","red","red","red"
"9103","green","red","red","red","red"
"9104","red","red","red","red","red"
"9105","green","red","red","red","red"
"9106","red","red","red","red","red"
"9107","red","red","red","red","green"
"9108","red","red","red","red","red"
"9109","red","red","red","red","red"
"9110","red","red","red","red","red"
"9111","red","green","green","red","red"
"9112","red","red","red","green","red"
"9113","red","red","red","red","red"
"9114","red","red","red","red","red"
"9115","red","red","red","red","red"
"9116","red","red","red","red","red"
"9117","red","green","green","green","green"
"9118","red","red","red","red","red"
"9119","red","red","red","red","red"
"9120","red","red","red","red","red"
"9121","red","red","red","red","red"
"9122","red","red","red","red","red"
"9123","red","red","red","red","red"
"9124","green","red","red","red","red"
"9125","red","red","red","red","red"
"9126","red","red","red","red","red"
"9127","red","red","red","red","red"
"9128","red","red","red","red","red"
"9129","red","red","red","red","red"
"9130","red","red","red","red","red"
"9131","red","red","red","red","red"
"9132","red","red","red","red","red"
"9133","red","red","red","red","red"
"9134","red","red","red","red","red"
"9135","red","green","green","green","green"
"9136","red","red","red","red","red"
"9137","red","red","red","red","red"
"9138","red","red","red","red","red"
"9139","red","red","red","red","red"
"9140","red","red","red","red","red"
"9141","red","red","red","red","red"
"9142","red","red","red","red","red"
"9143","red","red","green","red","red"
"9144","red","red","red","red","red"
"9145","red","green","green","green","green"
"9146","red","red","red","red","red"
"9147","red","red","red","red","green"
"9148","red","red","red","red","red"
"9149","red","red","red","red","red"
"9150","red","red","red","red","red"
"9151","red","red","green","red","red"
"9152","red","red","red","red","red"
"9153","red","red","red","red","red"
"9154","red","red","red","red","green"
"9155","red","red","red","red","red"
"9156","red","red","red","red","red"
"9157","red","red","red","red","red"
"9158","red","red","red","red","red"
"9159","red","red","red","red","red"
"9160","red","red","red","red","red"
"9161","red","red","red","red","red"
"9162","green","red","red","red","green"
"9163","red","red","red","red","red"
"9164","red","red","red","red","red"
"9165","red","red","red","red","red"
"9166","red","red","red","red","red"
"9167","red","red","red","red","red"
"9168","red","red","red","green","red"
"9169","red","red","red","red","red"
"9170","red","red","green","red","red"
"9171","green","red","red","red","red"
"9172","red","red","red","red","red"
"9173","red","red","red","red","red"
"9174","red","red","red","red","red"
"9175","red","red","red","red","red"
"9176","red","red","red","red","red"
"9177","red","red","red","red","red"
"9178","red","red","red","red","red"
"9179","red","red","red","red","red"
"9180","red","red","red","red","red"
"9181","red","red","red","red","red"
"9182","red","red","red","red","red"
"9183","red","red","red","red","red"
"9184","red","red","red","red","red"
"9185","red","red","red","red","red"
"9186","red","red","red","red","red"
"9187","green","red","red","red","red"
"9188","red","red","red","red","green"
"9189","red","red","red","red","red"
"9190","red","red","red","red","red"
"9191","red","red","red","red","red"
"9192","red","red","red","red","red"
"9193","red","red","red","red","red"
"9194","red","red","red","red","red"
"9195","red","green","green","red","red"
"9196","red","red","red","red","red"
"9197","red","red","red","red","green"
"9198","red","red","red","red","red"
"9199","red","red","red","red","red"
"9200","red","red","red","red","red"
"9201","red","red","red","red","red"
"9202","red","red","red","red","red"
"9203","red","green","green","red","red"
"9204","red","red","red","red","red"
"9205","red","red","red","red","red"
"9206","red","red","red","red","red"
"9207","red","red","red","red","red"
